user_id,Pickup_Location,rental_date,duration,return_date,car_id
258,Kolkata,12-05-2022,3,15-05-2022,6261
258,Vijayawada,16-06-2022,2,18-06-2022,1708
258,Surat,23-06-2022,4,27-06-2022,8514
258,Raipur,30-06-2022,6,06-07-2022,2637
259,Pune,03-10-2019,5,08-10-2019,1415
259,Bhopal,17-10-2019,1,18-10-2019,7100
259,Mysuru,07-11-2019,2,09-11-2019,10360
259,Dehradun,13-02-2020,7,20-02-2020,5031
259,Visakhapatnam,05-03-2020,7,12-03-2020,9882
259,Mumbai,19-03-2020,5,24-03-2020,10633
259,Raipur,26-03-2020,4,30-03-2020,2649
259,Khowai,21-05-2020,4,25-05-2020,1124
259,Thiruvananthapuram,28-05-2020,4,01-06-2020,8058
259,Bengaluru,04-06-2020,2,06-06-2020,2053
259,Indore,30-07-2020,5,04-08-2020,10200
259,Vadodara,13-08-2020,4,17-08-2020,3835
259,Srinagar,17-09-2020,5,22-09-2020,5238
259,Udaipur,15-10-2020,6,21-10-2020,8786
259,Jamshedpur,05-11-2020,6,11-11-2020,3111
259,Jaipur,12-11-2020,5,17-11-2020,7209
259,Mopa,26-11-2020,6,02-12-2020,3485
259,Vadodara,17-12-2020,5,22-12-2020,3912
259,Navi Mumbai,07-01-2021,6,13-01-2021,1251
259,Shillong,28-01-2021,2,30-01-2021,6711
259,Hyderabad,18-02-2021,2,20-02-2021,931
259,Dabolim,26-02-2021,7,05-03-2021,450
259,Puducherry,08-04-2021,1,09-04-2021,2963
259,Kullu-Manali,20-05-2021,6,26-05-2021,7491
259,Udaipur,22-07-2021,1,23-07-2021,8793
260,Kullu-Manali,10-11-2019,4,14-11-2019,7418
260,Jamshedpur,17-10-2019,6,23-10-2019,3065
260,Hisar,11-01-2019,2,13-01-2019,9745
260,Khowai,21-11-2019,1,22-11-2019,1179
260,Hyderabad,05-12-2019,7,12-12-2019,845
260,Raigarh,16-01-2020,5,21-01-2020,4397
260,Nashik,19-03-2020,1,20-03-2020,3239
260,Prayagraj,07-05-2020,3,10-05-2020,3684
260,Surat,14-05-2020,6,20-05-2020,8463
260,Vadodara,11-06-2020,4,15-06-2020,3885
260,Srinagar,18-06-2020,3,21-06-2020,5380
260,Puducherry,09-08-2020,1,10-08-2020,2947
260,Shimla,16-07-2020,5,21-07-2020,9358
260,Pune,20-08-2020,5,25-08-2020,1451
260,Mysuru,25-09-2020,2,27-09-2020,10390
260,Diu,08-10-2020,4,12-10-2020,8888
260,Raigarh,15-10-2020,6,21-10-2020,4331
260,Bilaspur,22-10-2020,7,29-10-2020,2540
260,Gwalior,10-12-2020,5,15-12-2020,1933
260,Guwahati,21-01-2021,5,26-01-2021,2321
260,Dehradun,25-02-2021,1,26-02-2021,5096
260,Nashik,01-04-2021,5,06-04-2021,3330
260,Prayagraj,08-04-2021,6,14-04-2021,3782
260,Bhubaneswar,29-04-2021,3,02-05-2021,7878
260,Pune,17-06-2021,3,20-06-2021,1503
260,Coimbatore,08-07-2021,3,11-07-2021,37
260,Pune,16-07-2021,1,17-07-2021,1472
260,Imphal,07-10-2021,6,13-10-2021,9555
260,Bengaluru,14-10-2021,4,18-10-2021,2128
260,Dhubri,11-11-2021,1,12-11-2021,6043
260,Prayagraj,30-12-2021,3,02-01-2022,3710
260,Bilaspur,13-01-2022,4,17-01-2022,2563
260,Navi Mumbai,27-01-2022,4,31-01-2022,1225
260,Bilaspur,03-02-2022,1,04-02-2022,2413
260,Pune,17-02-2022,7,24-02-2022,1479
260,Puri,03-03-2022,7,10-03-2022,4732
260,Bhopal,28-04-2022,4,02-05-2022,7063
260,Bhubaneswar,19-05-2022,6,25-05-2022,7965
260,Raigarh,26-05-2022,4,30-05-2022,4370
260,Thiruvananthapuram,09-06-2022,6,15-06-2022,8107
260,Shimla,07-07-2022,7,14-07-2022,9276
261,Navi Mumbai,03-10-2019,4,07-10-2019,1209
261,Diu,24-10-2019,5,29-10-2019,8965
261,Vadodara,14-11-2019,5,19-11-2019,3980
261,Ranchi,05-12-2019,4,09-12-2019,289
261,Shimla,12-12-2019,6,18-12-2019,9304
261,Srinagar,26-12-2019,5,31-12-2019,5351
261,Mumbai,09-01-2020,6,15-01-2020,10740
261,Thiruvananthapuram,30-01-2020,3,02-02-2020,8027
261,Ranchi,26-03-2020,5,31-03-2020,335
261,Dehradun,14-05-2020,7,21-05-2020,5185
261,Khowai,04-06-2020,3,07-06-2020,1151
261,Patna,23-07-2020,1,24-07-2020,10497
261,Guwahati,17-09-2020,1,18-09-2020,2306
261,Bhopal,08-10-2020,6,14-10-2020,7052
261,Vijayawada,22-10-2020,5,27-10-2020,1733
261,Coimbatore,30-10-2020,3,02-11-2020,49
261,Amritsar,12-11-2020,3,15-11-2020,6870
261,Delhi NCR,14-01-2021,7,21-01-2021,5454
261,Jaipur,25-02-2021,1,26-02-2021,7268
261,Srinagar,18-03-2021,5,23-03-2021,5274
261,Jamshedpur,25-03-2021,4,29-03-2021,3017
261,Udaipur,08-04-2021,4,12-04-2021,8744
261,Thiruvananthapuram,15-04-2021,7,22-04-2021,8089
261,Guwahati,29-04-2021,4,03-05-2021,2390
261,Bhubaneswar,13-05-2021,5,18-05-2021,7837
261,Hisar,10-07-2021,3,13-07-2021,9734
261,Chandigarh,08-07-2021,2,10-07-2021,9036
261,Udaipur,22-07-2021,5,27-07-2021,8710
261,Shimla,29-07-2021,6,04-08-2021,9299
261,Amritsar,19-08-2021,7,26-08-2021,6890
261,Amritsar,09-10-2021,2,11-10-2021,6931
261,Ahmedabad,30-09-2021,2,02-10-2021,766
261,Chennai,04-11-2021,1,05-11-2021,4463
261,Mumbai,30-12-2021,7,06-01-2022,10771
262,Prayagraj,26-09-2019,1,27-09-2019,3637
262,Mysuru,03-10-2019,4,07-10-2019,10259
262,Varanasi,10-10-2019,3,13-10-2019,5863
262,Patna,21-11-2019,5,26-11-2019,10591
262,Ahmedabad,16-01-2020,1,17-01-2020,624
262,Tirupati,23-01-2020,4,27-01-2020,4880
262,Ludhiana,27-02-2020,7,05-03-2020,4086
262,Hisar,09-04-2020,7,16-04-2020,9761
262,Chennai,16-04-2020,3,19-04-2020,4498
262,Amritsar,23-04-2020,4,27-04-2020,6994
262,Ayodhya,11-06-2020,4,15-06-2020,7749
262,Varanasi,25-06-2020,6,01-07-2020,5941
262,Varanasi,09-07-2020,1,10-07-2020,5951
262,Dehradun,23-07-2020,1,24-07-2020,5032
262,Coimbatore,30-07-2020,7,06-08-2020,91
262,Jamshedpur,06-08-2020,5,11-08-2020,3118
262,Mumbai,27-08-2020,5,01-09-2020,10642
262,Diu,12-11-2020,3,15-11-2020,8825
262,Mumbai,31-12-2020,6,06-01-2021,10628
262,Hisar,07-02-2021,7,14-02-2021,9758
262,Hisar,28-01-2021,7,04-02-2021,9732
262,Mumbai,11-02-2021,2,13-02-2021,10656
262,Kolkata,18-02-2021,3,21-02-2021,6348
262,Jaipur,11-03-2021,4,15-03-2021,7340
262,Diu,18-03-2021,4,22-03-2021,8964
262,Puri,06-05-2021,1,07-05-2021,4783
262,Kolkata,13-05-2021,7,20-05-2021,6377
262,Vadodara,03-06-2021,5,08-06-2021,3836
262,Chandigarh,25-06-2021,5,30-06-2021,9154
262,Mopa,16-07-2021,3,19-07-2021,3479
262,Visakhapatnam,23-09-2021,6,29-09-2021,9881
262,Bengaluru,30-09-2021,6,06-10-2021,2130
262,Guwahati,28-10-2021,2,30-10-2021,2321
262,Mopa,25-11-2021,3,28-11-2021,3484
262,Vadodara,02-12-2021,3,05-12-2021,4000
262,Ahmedabad,13-01-2022,4,17-01-2022,635
262,Indore,10-02-2022,3,13-02-2022,10020
263,Bengaluru,21-11-2019,5,26-11-2019,2006
263,Hyderabad,05-12-2019,2,07-12-2019,964
263,Bhopal,19-12-2019,7,26-12-2019,7083
263,Tirupati,09-01-2020,6,15-01-2020,4887
263,Chennai,30-01-2020,2,01-02-2020,4531
263,Mysuru,06-03-2020,7,13-03-2020,10288
263,Ranchi,20-02-2020,3,23-02-2020,315
263,Ayodhya,19-03-2020,2,21-03-2020,7612
263,Puducherry,30-04-2020,7,07-05-2020,2832
263,Udaipur,28-05-2020,1,29-05-2020,8787
263,Bilaspur,18-06-2020,5,23-06-2020,2491
263,Bengaluru,02-07-2020,3,05-07-2020,2034
263,Khowai,16-07-2020,1,17-07-2020,1074
263,Vadodara,13-08-2020,5,18-08-2020,3868
263,Kota,03-09-2020,4,07-09-2020,8255
263,Ranchi,17-09-2020,7,24-09-2020,259
263,Guwahati,30-10-2020,2,01-11-2020,2346
263,Bengaluru,24-12-2020,7,31-12-2020,2022
263,Puri,28-01-2021,7,04-02-2021,4662
263,Pune,18-02-2021,1,19-02-2021,1493
263,Kota,26-03-2021,6,01-04-2021,8309
263,Amritsar,01-04-2021,5,06-04-2021,6977
263,Itanagar,20-05-2021,6,26-05-2021,5784
263,Coimbatore,08-07-2021,3,11-07-2021,61
263,Gwalior,29-07-2021,1,30-07-2021,1908
263,Surat,19-08-2021,1,20-08-2021,8405
263,Kullu-Manali,02-09-2021,2,04-09-2021,7523
263,Dhubri,09-09-2021,2,11-09-2021,6031
264,Coimbatore,26-09-2019,3,29-09-2019,15
264,Kullu-Manali,05-12-2019,2,07-12-2019,7535
264,Pune,12-12-2019,5,17-12-2019,1436
264,Pune,23-01-2020,5,28-01-2020,1496
264,Kolkata,30-01-2020,4,03-02-2020,6221
264,Nashik,20-02-2020,2,22-02-2020,3350
264,Itanagar,12-03-2020,3,15-03-2020,5754
264,Raigarh,19-03-2020,6,25-03-2020,4315
264,Mopa,09-05-2020,3,12-05-2020,3568
264,Ahmedabad,07-05-2020,3,10-05-2020,688
264,Ahmedabad,04-06-2020,1,05-06-2020,638
264,Dhubri,11-07-2020,7,18-07-2020,6031
264,Raipur,25-06-2020,2,27-06-2020,2645
264,Coimbatore,02-07-2020,1,03-07-2020,41
264,Ludhiana,16-07-2020,4,20-07-2020,4064
264,Kullu-Manali,30-07-2020,7,06-08-2020,7443
264,Hisar,03-09-2020,1,04-09-2020,9719
264,Khowai,01-10-2020,3,04-10-2020,1030
264,Hisar,16-10-2020,5,21-10-2020,9725
264,Vadodara,22-10-2020,2,24-10-2020,3867
264,Raigarh,29-10-2020,5,03-11-2020,4338
264,Jaipur,10-12-2020,2,12-12-2020,7302
264,Guwahati,17-12-2020,6,23-12-2020,2382
264,Jaipur,28-01-2021,6,03-02-2021,7288
264,Jaipur,04-02-2021,6,10-02-2021,7259
264,Mumbai,25-02-2021,7,04-03-2021,10718
264,Chandigarh,11-03-2021,6,17-03-2021,9133
264,Ludhiana,08-04-2021,3,11-04-2021,4089
264,Raigarh,22-04-2021,4,26-04-2021,4312
264,Hyderabad,06-05-2021,4,10-05-2021,896
264,Surat,13-05-2021,7,20-05-2021,8462
264,Pune,20-05-2021,4,24-05-2021,1463
264,Vadodara,03-06-2021,1,04-06-2021,3981
264,Hyderabad,17-06-2021,1,18-06-2021,936
264,Varanasi,22-07-2021,3,25-07-2021,5819
264,Bhopal,19-08-2021,7,26-08-2021,7193
264,Mumbai,16-09-2021,5,21-09-2021,10743
264,Ranchi,02-12-2021,2,04-12-2021,210
264,Puri,23-12-2021,6,29-12-2021,4746
264,Itanagar,30-12-2021,3,02-01-2022,5718
264,Dhubri,13-01-2022,6,19-01-2022,6184
264,Dhubri,10-02-2022,6,16-02-2022,6098
264,Mysuru,31-03-2022,4,04-04-2022,10304
264,Hyderabad,12-05-2022,4,16-05-2022,862
264,Bilaspur,19-05-2022,5,24-05-2022,2466
264,Hisar,02-07-2022,1,03-07-2022,9724
264,Guwahati,16-06-2022,4,20-06-2022,2364
264,Visakhapatnam,07-07-2022,2,09-07-2022,9979
264,Shimla,18-08-2022,2,20-08-2022,9355
264,Srinagar,01-09-2022,5,06-09-2022,5322
264,Prayagraj,15-09-2022,6,21-09-2022,3701
264,Mysuru,22-09-2022,2,24-09-2022,10268
264,Bilaspur,06-10-2022,5,11-10-2022,2554
264,Raigarh,13-10-2022,2,15-10-2022,4264
264,Indore,03-11-2022,3,06-11-2022,10054
264,Mumbai,08-12-2022,4,12-12-2022,10774
264,Dhubri,12-01-2023,2,14-01-2023,6118
264,Bengaluru,09-02-2023,1,10-02-2023,2071
264,Ranchi,30-03-2023,1,31-03-2023,374
264,Bengaluru,13-04-2023,7,20-04-2023,2193
265,Ahmedabad,26-09-2019,6,02-10-2019,665
265,Indore,10-11-2019,7,17-11-2019,10104
265,Puducherry,05-12-2019,1,06-12-2019,2897
265,Vijayawada,20-02-2020,5,25-02-2020,1741
265,Srinagar,05-03-2020,6,11-03-2020,5391
265,Mysuru,24-04-2020,6,30-04-2020,10310
265,Jamshedpur,14-05-2020,7,21-05-2020,3159
265,Ludhiana,18-06-2020,3,21-06-2020,4119
265,Visakhapatnam,02-07-2020,2,04-07-2020,9978
265,Bengaluru,09-07-2020,3,12-07-2020,2081
265,Mysuru,13-08-2020,4,17-08-2020,10276
265,Raipur,20-08-2020,6,26-08-2020,2685
265,Prayagraj,17-09-2020,3,20-09-2020,3800
265,Mumbai,15-10-2020,1,16-10-2020,10724
265,Bengaluru,29-10-2020,6,04-11-2020,2031
265,Visakhapatnam,19-11-2020,2,21-11-2020,9809
265,Raigarh,03-12-2020,6,09-12-2020,4305
265,Puri,18-12-2020,1,19-12-2020,4762
265,Raipur,07-02-2021,5,12-02-2021,2696
265,Dhubri,14-01-2021,2,16-01-2021,6113
265,Dabolim,11-03-2021,7,18-03-2021,560
265,Kolkata,01-04-2021,3,04-04-2021,6303
265,Kota,22-04-2021,7,29-04-2021,8382
265,Hyderabad,06-05-2021,5,11-05-2021,929
265,Ayodhya,18-06-2021,5,23-06-2021,7747
265,Dabolim,08-07-2021,1,09-07-2021,557
265,Vijayawada,29-07-2021,4,02-08-2021,1726
266,Bengaluru,10-10-2019,4,14-10-2019,2010
266,Kota,17-10-2019,5,22-10-2019,8287
266,Udaipur,21-11-2019,4,25-11-2019,8629
266,Jamshedpur,28-11-2019,2,30-11-2019,3103
266,Dhubri,13-05-2019,3,16-05-2019,6029
266,Coimbatore,12-12-2019,1,13-12-2019,102
266,Ahmedabad,16-01-2020,2,18-01-2020,670
266,Prayagraj,23-01-2020,3,26-01-2020,3605
266,Hisar,23-04-2020,7,30-04-2020,9626
266,Coimbatore,30-04-2020,6,06-05-2020,100
266,Itanagar,14-05-2020,3,17-05-2020,5616
266,Mysuru,11-06-2020,3,14-06-2020,10372
266,Surat,18-06-2020,7,25-06-2020,8552
266,Prayagraj,25-06-2020,7,02-07-2020,3742
266,Mysuru,23-07-2020,5,28-07-2020,10235
266,Kullu-Manali,13-08-2020,6,19-08-2020,7559
266,Jaipur,24-09-2020,4,28-09-2020,7329
266,Mumbai,01-10-2020,5,06-10-2020,10680
266,Dabolim,29-10-2020,5,03-11-2020,401
266,Dehradun,12-11-2020,4,16-11-2020,5107
266,Ranchi,03-12-2020,4,07-12-2020,360
266,Udaipur,10-12-2020,5,15-12-2020,8607
266,Bhopal,17-12-2020,7,24-12-2020,7012
266,Jamshedpur,18-03-2021,2,20-03-2021,3078
266,Dabolim,08-04-2021,5,13-04-2021,503
266,Navi Mumbai,15-04-2021,2,17-04-2021,1294
266,Srinagar,22-04-2021,1,23-04-2021,5286
266,Indore,06-05-2021,2,08-05-2021,10052
266,Dabolim,21-05-2021,1,22-05-2021,412
266,Kolkata,01-07-2021,3,04-07-2021,6207
266,Surat,15-07-2021,7,22-07-2021,8420
266,Puducherry,19-08-2021,7,26-08-2021,2939
266,Dhubri,16-09-2021,1,17-09-2021,6158
266,Coimbatore,30-09-2021,7,07-10-2021,88
266,Bengaluru,11-11-2021,1,12-11-2021,2016
266,Nashik,25-11-2021,7,02-12-2021,3284
266,Delhi NCR,13-01-2022,1,14-01-2022,5598
266,Shillong,03-02-2022,5,08-02-2022,6650
266,Shimla,10-02-2022,4,14-02-2022,9299
266,Itanagar,17-02-2022,7,24-02-2022,5708
266,Amritsar,03-03-2022,2,05-03-2022,6866
266,Raigarh,24-03-2022,5,29-03-2022,4288
266,Visakhapatnam,07-04-2022,4,11-04-2022,9895
266,Gwalior,28-04-2022,3,01-05-2022,1895
266,Ludhiana,05-05-2022,4,09-05-2022,4144
267,Dhubri,31-10-2019,2,02-11-2019,6116
267,Delhi NCR,12-12-2019,1,13-12-2019,5411
267,Bengaluru,20-12-2019,2,22-12-2019,2002
267,Srinagar,05-03-2020,7,12-03-2020,5282
267,Indore,12-03-2020,4,16-03-2020,10182
267,Gangtok,26-03-2020,3,29-03-2020,6408
267,Guwahati,09-04-2020,3,12-04-2020,2215
267,Thiruvananthapuram,30-04-2020,2,02-05-2020,8136
267,Bengaluru,04-06-2020,5,09-06-2020,2091
267,Imphal,18-06-2020,1,19-06-2020,9446
267,Bilaspur,25-06-2020,2,27-06-2020,2442
267,Surat,23-07-2020,2,25-07-2020,8534
267,Itanagar,20-08-2020,3,23-08-2020,5706
267,Navi Mumbai,03-09-2020,7,10-09-2020,1328
267,Bilaspur,22-10-2020,3,25-10-2020,2456
267,Gangtok,12-11-2020,3,15-11-2020,6506
267,Raipur,24-12-2020,5,29-12-2020,2773
267,Delhi NCR,21-01-2021,7,28-01-2021,5464
267,Bhubaneswar,11-02-2021,5,16-02-2021,7879
267,Shillong,18-02-2021,7,25-02-2021,6633
267,Navi Mumbai,18-03-2021,3,21-03-2021,1328
267,Kota,25-03-2021,5,30-03-2021,8207
267,Bilaspur,08-04-2021,1,09-04-2021,2450
267,Puducherry,10-06-2021,2,12-06-2021,2943
267,Gangtok,24-06-2021,5,29-06-2021,6404
267,Patna,22-07-2021,6,28-07-2021,10598
267,Ahmedabad,30-07-2021,3,02-08-2021,681
267,Bengaluru,05-08-2021,3,08-08-2021,2080
267,Dhubri,26-08-2021,1,27-08-2021,6108
267,Ayodhya,14-10-2021,3,17-10-2021,7728
267,Mysuru,28-10-2021,7,04-11-2021,10292
267,Kullu-Manali,04-11-2021,6,10-11-2021,7577
267,Visakhapatnam,11-11-2021,4,15-11-2021,9993
267,Puri,06-01-2022,5,11-01-2022,4641
267,Hisar,03-03-2022,3,06-03-2022,9742
268,Ranchi,02-01-2020,5,07-01-2020,261
268,Raipur,17-01-2020,6,23-01-2020,2800
268,Thiruvananthapuram,06-02-2020,5,11-02-2020,8051
268,Gwalior,19-03-2020,3,22-03-2020,1860
268,Bhubaneswar,09-04-2020,2,11-04-2020,7943
268,Gangtok,16-04-2020,7,23-04-2020,6559
268,Bilaspur,23-04-2020,4,27-04-2020,2426
268,Chennai,14-05-2020,4,18-05-2020,4512
268,Coimbatore,29-05-2020,7,05-06-2020,69
268,Imphal,18-06-2020,3,21-06-2020,9524
268,Indore,02-07-2020,7,09-07-2020,10112
268,Chandigarh,09-07-2020,4,13-07-2020,9198
268,Surat,16-07-2020,7,23-07-2020,8587
268,Mumbai,06-08-2020,1,07-08-2020,10731
268,Bilaspur,13-08-2020,6,19-08-2020,2535
268,Shillong,20-08-2020,5,25-08-2020,6780
268,Kota,10-10-2020,1,11-10-2020,8237
268,Bhopal,24-09-2020,2,26-09-2020,7146
268,Indore,05-11-2020,5,10-11-2020,10155
268,Kolkata,12-11-2020,4,16-11-2020,6227
268,Gwalior,20-11-2020,1,21-11-2020,1977
268,Thiruvananthapuram,13-10-2020,4,17-10-2020,8140
268,Bengaluru,17-12-2020,6,23-12-2020,2070
268,Vadodara,28-01-2021,1,29-01-2021,3898
268,Puri,04-02-2021,6,10-02-2021,4698
268,Navi Mumbai,11-02-2021,2,13-02-2021,1384
268,Amritsar,18-02-2021,2,20-02-2021,6994
268,Puducherry,11-03-2021,3,14-03-2021,2962
268,Chandigarh,08-04-2021,1,09-04-2021,9131
268,Kullu-Manali,15-04-2021,5,20-04-2021,7421
268,Dabolim,22-04-2021,5,27-04-2021,584
268,Gangtok,06-05-2021,1,07-05-2021,6428
268,Srinagar,20-05-2021,7,27-05-2021,5234
268,Gangtok,03-06-2021,2,05-06-2021,6414
268,Khowai,10-06-2021,3,13-06-2021,1190
268,Jaipur,24-06-2021,7,01-07-2021,7300
268,Thiruvananthapuram,01-07-2021,5,06-07-2021,8048
268,Coimbatore,16-09-2021,6,22-09-2021,17
268,Udaipur,21-10-2021,5,26-10-2021,8682
268,Coimbatore,30-12-2021,5,04-01-2022,146
268,Itanagar,10-02-2022,1,11-02-2022,5799
268,Bilaspur,17-02-2022,7,24-02-2022,2511
268,Vijayawada,24-03-2022,3,27-03-2022,1722
268,Chennai,31-03-2022,3,03-04-2022,4568
268,Khowai,14-04-2022,3,17-04-2022,1181
268,Kullu-Manali,21-04-2022,5,26-04-2022,7456
268,Puri,26-05-2022,7,02-06-2022,4799
268,Chandigarh,21-07-2022,5,26-07-2022,9104
268,Gangtok,11-08-2022,5,16-08-2022,6587
268,Thiruvananthapuram,29-09-2022,6,05-10-2022,8024
268,Vijayawada,06-10-2022,5,11-10-2022,1620
268,Ranchi,08-12-2022,5,13-12-2022,377
268,Patna,12-01-2023,5,17-01-2023,10535
268,Gangtok,02-02-2023,1,03-02-2023,6436
268,Coimbatore,09-02-2023,3,12-02-2023,179
269,Navi Mumbai,03-10-2019,5,08-10-2019,1223
269,Puri,10-10-2019,4,14-10-2019,4737
269,Vadodara,24-10-2019,4,28-10-2019,3843
269,Vijayawada,31-10-2019,4,04-11-2019,1614
269,Mopa,07-11-2019,2,09-11-2019,3562
269,Khowai,05-12-2019,5,10-12-2019,1170
269,Mysuru,19-12-2019,7,26-12-2019,10222
269,Raigarh,02-01-2020,2,04-01-2020,4219
269,Ludhiana,30-01-2020,3,02-02-2020,4123
269,Bhopal,20-02-2020,5,25-02-2020,7006
269,Navi Mumbai,27-02-2020,7,05-03-2020,1349
269,Chennai,05-03-2020,3,08-03-2020,4584
269,Gangtok,05-01-2020,5,10-01-2020,6551
269,Tirupati,04-06-2020,1,05-06-2020,4846
269,Khowai,18-06-2020,5,23-06-2020,1038
269,Mopa,25-06-2020,5,30-06-2020,3536
269,Visakhapatnam,09-07-2020,2,11-07-2020,9813
269,Ahmedabad,16-07-2020,7,23-07-2020,708
269,Guwahati,30-07-2020,2,01-08-2020,2290
269,Nashik,06-08-2020,3,09-08-2020,3350
269,Kota,13-08-2020,6,19-08-2020,8241
269,Chennai,03-09-2020,5,08-09-2020,4552
269,Indore,17-09-2020,4,21-09-2020,10141
269,Kolkata,08-10-2020,7,15-10-2020,6248
270,Hisar,31-10-2019,6,06-11-2019,9671
271,Itanagar,03-10-2019,2,05-10-2019,5614
271,Navi Mumbai,10-11-2019,6,16-11-2019,1290
271,Varanasi,14-11-2019,2,16-11-2019,5853
271,Kullu-Manali,21-11-2019,3,24-11-2019,7423
271,Kolkata,12-12-2019,4,16-12-2019,6311
271,Bhopal,26-12-2019,7,02-01-2020,7114
271,Chandigarh,09-01-2020,1,10-01-2020,9018
271,Dabolim,12-03-2020,3,15-03-2020,437
271,Gwalior,26-03-2020,4,30-03-2020,1817
271,Bhubaneswar,09-04-2020,1,10-04-2020,7936
271,Bhopal,16-04-2020,7,23-04-2020,7068
271,Bilaspur,07-05-2020,2,09-05-2020,2415
271,Ludhiana,04-06-2020,5,09-06-2020,4040
271,Jamshedpur,18-06-2020,5,23-06-2020,3196
271,Bhopal,16-07-2020,4,20-07-2020,7051
271,Delhi NCR,13-08-2020,7,20-08-2020,5536
271,Prayagraj,20-08-2020,4,24-08-2020,3695
271,Ranchi,17-09-2020,6,23-09-2020,236
271,Vadodara,08-10-2020,6,14-10-2020,3862
271,Hyderabad,15-10-2020,2,17-10-2020,803
271,Pune,29-10-2020,3,01-11-2020,1550
271,Khowai,05-11-2020,7,12-11-2020,1066
271,Indore,03-12-2020,3,06-12-2020,10100
271,Itanagar,10-12-2020,4,14-12-2020,5631
271,Bhopal,31-12-2020,7,07-01-2021,7166
271,Kota,04-03-2021,7,11-03-2021,8244
271,Ahmedabad,18-03-2021,1,19-03-2021,714
271,Puri,29-04-2021,2,01-05-2021,4775
271,Shimla,13-05-2021,1,14-05-2021,9343
271,Vijayawada,03-06-2021,3,06-06-2021,1721
271,Raipur,08-07-2021,1,09-07-2021,2778
271,Raipur,22-07-2021,1,23-07-2021,2636
271,Navi Mumbai,02-09-2021,5,07-09-2021,1393
271,Thiruvananthapuram,09-09-2021,5,14-09-2021,8112
271,Raipur,16-09-2021,1,17-09-2021,2682
271,Shillong,28-10-2021,4,01-11-2021,6651
271,Bhopal,04-11-2021,3,07-11-2021,7149
271,Vadodara,11-11-2021,1,12-11-2021,3996
271,Hisar,19-11-2021,4,23-11-2021,9739
271,Srinagar,23-12-2021,7,30-12-2021,5207
271,Amritsar,06-01-2022,7,13-01-2022,6895
271,Mumbai,13-01-2022,3,16-01-2022,10747
271,Khowai,20-01-2022,5,25-01-2022,1081
271,Tirupati,03-03-2022,5,08-03-2022,4955
271,Vijayawada,17-03-2022,1,18-03-2022,1742
271,Dehradun,24-03-2022,6,30-03-2022,5014
271,Itanagar,31-03-2022,4,04-04-2022,5712
271,Vadodara,14-04-2022,2,16-04-2022,3835
271,Khowai,28-04-2022,6,04-05-2022,1098
271,Dabolim,09-06-2022,5,14-06-2022,477
271,Hyderabad,21-07-2022,2,23-07-2022,962
271,Ludhiana,28-07-2022,3,31-07-2022,4174
271,Mopa,26-08-2022,7,02-09-2022,3493
271,Tirupati,15-09-2022,5,20-09-2022,4908
271,Shillong,22-09-2022,2,24-09-2022,6726
272,Raigarh,03-10-2019,4,07-10-2019,4331
272,Mopa,31-10-2019,6,06-11-2019,3527
272,Vijayawada,07-11-2019,1,08-11-2019,1757
272,Surat,19-12-2019,3,22-12-2019,8597
272,Kolkata,20-02-2020,5,25-02-2020,6365
272,Navi Mumbai,27-02-2020,2,29-02-2020,1227
272,Ayodhya,19-03-2020,3,22-03-2020,7696
272,Bhopal,26-03-2020,4,30-03-2020,7093
272,Bilaspur,07-05-2020,6,13-05-2020,2503
272,Puri,14-05-2020,5,19-05-2020,4706
272,Pune,18-06-2020,3,21-06-2020,1544
272,Guwahati,25-06-2020,1,26-06-2020,2285
272,Kullu-Manali,06-08-2020,3,09-08-2020,7453
272,Mumbai,17-09-2020,2,19-09-2020,10692
272,Tirupati,08-10-2020,3,11-10-2020,4971
272,Coimbatore,10-12-2020,3,13-12-2020,64
273,Indore,03-10-2019,4,07-10-2019,10005
273,Navi Mumbai,10-10-2019,2,12-10-2019,1396
273,Chandigarh,24-10-2019,5,29-10-2019,9040
273,Visakhapatnam,31-10-2019,4,04-11-2019,9921
273,Delhi NCR,14-11-2019,7,21-11-2019,5561
273,Chennai,28-11-2019,1,29-11-2019,4455
273,Patna,09-01-2020,6,15-01-2020,10469
273,Patna,13-02-2020,5,18-02-2020,10457
273,Mopa,12-04-2020,4,16-04-2020,3430
273,Gwalior,07-06-2020,2,09-06-2020,1831
273,Tirupati,14-05-2020,7,21-05-2020,4838
273,Patna,04-06-2020,5,09-06-2020,10492
273,Raigarh,18-06-2020,5,23-06-2020,4306
273,Gwalior,25-06-2020,3,28-06-2020,1804
273,Jaipur,30-07-2020,2,01-08-2020,7370
273,Varanasi,20-08-2020,5,25-08-2020,5936
273,Coimbatore,03-09-2020,7,10-09-2020,15
273,Vijayawada,12-11-2020,2,14-11-2020,1769
273,Thiruvananthapuram,24-12-2020,7,31-12-2020,8007
273,Bilaspur,28-01-2021,6,03-02-2021,2513
273,Jamshedpur,04-02-2021,5,09-02-2021,3094
273,Puducherry,11-02-2021,1,12-02-2021,2901
273,Bhubaneswar,25-02-2021,3,28-02-2021,7992
273,Jaipur,22-04-2021,4,26-04-2021,7386
273,Bhopal,29-04-2021,6,05-05-2021,7056
273,Raipur,06-05-2021,7,13-05-2021,2717
273,Jaipur,10-06-2021,3,13-06-2021,7392
