car_id,user_id,car_type,pickup_location,dropoff_location,pickup_time,dropoff_time,booking_date
792852da-6e8f-4d35-9fab-1b6658e728d1,e028f812-c7dc-4f04-99f0-3281587e517f,Sedan,Annamouth,Annamouth,15-02-2025 09:12,15-02-2025 21:12,24-01-2025 12:50
8048251a-34bf-4175-b20d-a2a994d23f0e,923f4017-1f68-4e6e-afef-e6e85a27add7,Hatchback,South Zacharyhaven,South Zacharyhaven,08-02-2025 23:55,09-02-2025 22:55,29-01-2025 01:53
0fc318d3-7b82-41c8-8b09-c5b3a6a9f841,5cb090ea-2cff-4ab2-969f-76137deb43ba,SUV,Karenhaven,Karenhaven,09-01-2025 20:27,10-01-2025 17:27,31-12-2024 18:24
94472675-9b7b-4d70-9906-df370f318322,13fdfc4f-6581-4054-9966-d7d1f839e53e,Van,Scottmouth,Scottmouth,01-02-2025 10:07,01-02-2025 19:07,15-01-2025 09:19
5339cc53-c3e0-42dc-b105-55b2cdad95fc,63e24b69-d78f-4a51-9a75-bd17e310d6f6,Sedan,Allenfurt,Allenfurt,15-02-2025 16:47,16-02-2025 11:47,17-12-2024 11:41
fe10cbdc-6e46-434c-a13d-0d58463da6cf,7bb076a9-5cbb-4210-966f-3c6b1e21cfaf,Van,Port Tiffanyview,Port Tiffanyview,02-01-2025 11:26,03-01-2025 05:26,27-12-2024 22:53
2692fd0e-9cbf-42ce-9a99-39da09e95876,bbef86a2-7d4c-44d0-bf93-01ccd7f38702,Hatchback,Johnview,Johnview,28-02-2025 21:27,01-03-2025 05:27,28-12-2024 02:24
446ba2f6-b014-4a78-a433-5166d1883a63,8c8fe2cd-4dff-4a86-abdc-33ad187fa6c1,Van,North Kimberly,North Kimberly,31-01-2025 04:24,01-02-2025 04:24,11-01-2025 17:27
3f7aec08-bed0-4d34-8ffc-0205711d9fdd,20311fd6-f3c0-47f3-b753-df05492c1a82,Sedan,Millerland,Millerland,28-01-2025 17:40,29-01-2025 10:40,16-12-2024 12:20
1bb50530-b99d-45e2-96c5-0035808c104e,b28de087-7a93-4a91-ae27-c2dfcbbf94a7,Sedan,South Belindaland,South Belindaland,02-02-2025 01:50,03-02-2025 00:50,26-12-2024 12:28
06b193c5-7a21-4d18-a740-448cb61a4d46,7e666c5d-a1b3-48c7-883c-781f1cc3f707,Hatchback,North Justinland,North Justinland,15-01-2025 01:34,15-01-2025 03:34,26-01-2025 13:23
fdb08f20-f36c-45d5-8593-ca50f3356a4a,d82278df-2513-4118-85d4-f0bd399d3fed,Van,Robinville,Robinville,18-02-2025 18:57,18-02-2025 20:57,01-12-2024 21:20
34dd0632-c59f-47c9-af06-08f2fe9274f1,43197c4c-438f-4edb-b154-d745da6a0da8,Sedan,South Paulstad,South Paulstad,05-01-2025 05:14,06-01-2025 00:14,03-12-2024 10:10
a7924b0d-454b-4a95-8c13-f8aad76bcaf2,1b70be18-89cf-45d0-b298-7343b3bb5c4e,SUV,Belltown,Belltown,09-01-2025 12:37,10-01-2025 05:37,03-12-2024 06:13
e4babd53-9bd2-4d36-b1a5-92ddb4724a87,a1aa1448-cd9e-4a19-af84-d68154426894,Hatchback,Port Tara,Port Tara,24-01-2025 04:16,24-01-2025 17:16,15-12-2024 16:53
101aed91-9b9e-40a7-aefe-07d37371f252,23128722-7f08-4542-a71c-44447ff5e6e7,Van,Port Josephshire,Port Josephshire,08-02-2025 20:12,08-02-2025 23:12,01-01-2025 21:12
cca222b5-128d-47ec-838b-a18808384efb,497ef4ec-ba93-402a-8953-270f181d1fd6,Hatchback,South Matthewhaven,South Matthewhaven,17-01-2025 19:20,18-01-2025 14:20,14-12-2024 03:36
5310fc3a-8057-49f2-9ec7-d5921cd13b18,0715abfb-d662-43f8-bb69-1dd242fffe2c,SUV,Thompsonfurt,Thompsonfurt,18-01-2025 14:52,18-01-2025 22:52,14-12-2024 19:29
fc2ddbf2-9d28-4e02-843c-365c21fd8667,61789a28-9d14-4467-8a2f-4a967008cb39,Van,East Debrafurt,East Debrafurt,16-01-2025 22:39,17-01-2025 01:39,06-12-2024 23:42
cf44db21-6704-442c-97ea-60321c8f6177,69df423a-e5e9-4388-ba1f-a5d2386345af,Hatchback,Debramouth,Debramouth,26-02-2025 18:58,27-02-2025 01:58,18-12-2024 18:49
96b8594f-ddac-4d79-be3b-af2231b8c1da,e72f702f-d44c-4581-95c3-46d18d8e5d59,Sedan,North Amberfurt,North Amberfurt,05-01-2025 02:51,05-01-2025 17:51,14-12-2024 01:07
8557a933-8ac2-4061-aa88-18134f37c788,34ce0822-7d22-4b29-b169-154369828004,Hatchback,Ericberg,Ericberg,27-02-2025 06:17,27-02-2025 23:17,27-01-2025 13:21
5f8b232a-0ae2-47e5-978d-5d65efe7ca1a,ae4a979c-35b4-45a1-82f4-9a9e87f36cc1,Van,North Thomas,North Thomas,13-02-2025 18:52,14-02-2025 15:52,09-12-2024 11:54
111256f4-04d1-44a4-8b73-1223df981e47,20b25ffd-446f-46f7-8d54-2780ebf70c21,Van,Michaelborough,Michaelborough,23-01-2025 20:11,23-01-2025 23:11,11-01-2025 14:09
9365432e-b577-47b5-84c8-61dd555ac488,11b2a88d-8426-4420-b525-09712e5dfc78,Hatchback,East Stephenchester,East Stephenchester,21-01-2025 18:38,22-01-2025 04:38,22-01-2025 08:05
a528ed7a-ac5b-41c4-a7d1-abb35e8097c6,23e7143d-e7a6-4fe7-947d-7ecc5f430c8d,Van,Williamsborough,Williamsborough,07-02-2025 22:09,08-02-2025 08:09,13-12-2024 02:03
bf754e2d-6ded-4871-b123-a4e87f7f880d,8a288986-13fa-4a31-93ed-bb900494b3dc,Hatchback,Justinchester,Justinchester,13-01-2025 11:28,14-01-2025 01:28,10-01-2025 02:19
07836b1a-0ecd-4e19-9cd0-49220195fd5a,af21fc21-b94e-45d5-aaea-746f91952634,SUV,North Michael,North Michael,18-02-2025 01:09,18-02-2025 03:09,29-01-2025 09:03
118afb72-c9ac-447a-8326-ef9901640dcf,a60ce26a-31dc-4ea4-bd80-458afbd2da87,Sedan,North Carlytown,North Carlytown,10-02-2025 14:04,11-02-2025 07:04,16-12-2024 19:43
96a14473-d8f4-4482-a8d9-293248dac3ce,026fb464-f822-4a62-a325-5a54c7c16b1a,Sedan,Danaberg,Danaberg,29-01-2025 06:39,29-01-2025 18:39,09-12-2024 03:35
7bc0965a-90bb-433e-bcb2-b9559ffcebff,3c705c86-79ba-4dad-b0d1-d0f69106560d,Sedan,Jenniferhaven,Jenniferhaven,23-01-2025 03:39,24-01-2025 00:39,13-12-2024 19:48
6179ec6a-ad6a-4356-9c99-585cc6d98a99,04c835a5-a1aa-4f19-bf86-89f265d152c5,Sedan,West Kimville,West Kimville,24-01-2025 23:13,25-01-2025 21:13,05-12-2024 17:53
ba42919c-b980-4699-b381-078e4e902371,1c5a2688-b959-4c1a-995f-5b141d3bd864,Van,West Jeffrey,West Jeffrey,31-01-2025 08:34,31-01-2025 18:34,13-01-2025 06:16
3edf6da3-cff6-4360-a538-d284e2c433c7,d827dce8-fe78-4de7-ab64-821d8c390ad4,Van,New Erikfurt,New Erikfurt,10-02-2025 21:14,11-02-2025 21:14,10-12-2024 19:07
e72248c1-e6d6-43ba-ba62-0284e9470dcf,676c4d4b-2ee0-4aaf-b9ef-e9367eb6e339,Sedan,East Mark,East Mark,27-02-2025 05:56,27-02-2025 11:56,23-01-2025 17:21
6953c69f-8318-4ea4-aa18-50bec592a7f3,55922b94-7c83-4571-bd4e-551683d90d14,Sedan,Seanburgh,Seanburgh,08-02-2025 05:12,08-02-2025 23:12,29-01-2025 03:11
a133c08d-549a-4a20-8bce-cc968d441c21,550dfeed-e8a5-44c9-8aef-81ec947a9025,SUV,Julieside,Julieside,19-01-2025 02:56,19-01-2025 12:56,18-01-2025 20:55
2a683b9e-8deb-4b44-a8af-430cca31d867,6a30088a-e473-4b6d-bab4-b762a12387fc,Hatchback,Fordside,Fordside,07-02-2025 09:13,07-02-2025 15:13,06-01-2025 15:43
743cffd3-6002-4055-8eff-4938a64f5cd2,fc61b92d-169f-417b-83dd-2bdf3530e4f5,Van,Amystad,Amystad,25-01-2025 11:04,25-01-2025 15:04,25-12-2024 13:12
19544929-b58b-4532-8065-cf2f0f7a96e3,1331469f-4955-402b-bcb1-a9974c1288a9,SUV,Burnsport,Burnsport,12-01-2025 14:39,12-01-2025 21:39,02-12-2024 14:55
a9acc8ef-c052-4042-ac84-5f9707a0b2e5,c44e838a-18ff-4c60-bb96-d0a46235ab8e,Hatchback,Samuelside,Samuelside,15-01-2025 13:07,16-01-2025 12:07,09-01-2025 16:14
a47dd9cb-fa07-449d-9ee3-56f28477c57a,55126d0a-033c-4ff5-821a-fb6a6af06399,SUV,Mccannhaven,Mccannhaven,22-02-2025 01:21,22-02-2025 09:21,28-12-2024 17:27
59b73372-4c2f-4379-bec7-0ff5e66fa7c9,fe631833-7986-4e41-bfb6-fa3ef4de870a,Van,Brendaside,Brendaside,01-03-2025 04:24,01-03-2025 10:24,24-01-2025 07:27
b5a6f7e1-3953-4839-bb38-8553abf362c3,a40a3729-bdf6-43eb-9cd7-2ee6adb62ffb,Van,Port Joyceland,Port Joyceland,08-01-2025 16:58,08-01-2025 23:58,10-12-2024 21:09
d6d89cf3-065d-413b-9dec-91f805fc5a0e,3e987c59-498f-42de-a9ad-8c4801f52e44,Sedan,Port Carrieview,Port Carrieview,14-01-2025 07:49,14-01-2025 16:49,07-12-2024 03:39
deb56bc0-95f1-4247-aa47-7bea60599cd7,d5a625fb-8402-46fb-bc34-71da11ffb364,SUV,Port Rogerside,Port Rogerside,05-01-2025 00:16,05-01-2025 12:16,19-12-2024 04:11
c5425802-cc02-4a3a-8357-8c529bf5065e,3f7d2100-960d-41ce-9d41-fd67e1617a45,Sedan,East Lisastad,East Lisastad,15-01-2025 07:52,16-01-2025 07:52,05-01-2025 20:20
8f217beb-28bb-44b7-9d7c-0e5de6851b2a,0b129627-64a6-4c64-a88f-a8fb147b0642,Hatchback,New Sarah,New Sarah,19-01-2025 13:59,19-01-2025 21:59,12-12-2024 02:30
908a3e9c-524f-478b-851c-232e9125f7ba,fb5ad8b7-a1e7-4f0f-8a89-65c6471a9b88,SUV,Mariaside,Mariaside,13-02-2025 08:37,13-02-2025 15:37,27-01-2025 09:13
5eca20d8-278c-4c0c-abd9-1a4ad2f98401,245b58df-bd32-490c-bd6b-f2a652706fdd,Hatchback,Millstown,Millstown,13-02-2025 08:09,14-02-2025 06:09,05-12-2024 09:46
cab317d8-9afe-4317-9adf-5ab0568db4bf,1f08faf8-478c-4082-a3c8-4aa216c33b72,Van,Port Kristina,Port Kristina,06-02-2025 19:31,07-02-2025 09:31,20-12-2024 15:35
ef099027-d525-47ed-a3b4-29af8f5362d0,ed24f922-9acf-4225-8738-a2167d96851c,Hatchback,Melvinberg,Melvinberg,16-02-2025 20:45,16-02-2025 21:45,20-01-2025 06:41
80e68839-90c7-48da-9018-bb63c05d9137,1c918351-0346-4455-a4e3-6f78bcb2b2af,SUV,Kevinchester,Kevinchester,17-02-2025 23:53,18-02-2025 16:53,07-01-2025 22:23
209a0aa5-0ccd-4e58-a70a-05910c4b5c8f,e320d0bc-d837-418c-a06f-3b1ca7d2a83b,Sedan,Brownshire,Brownshire,08-02-2025 14:01,08-02-2025 18:01,09-01-2025 04:59
7993f809-4b20-48f0-83d7-db26b8041500,76809cd4-d0b3-4f94-b2cb-3ea84ef525d7,SUV,Meadowsshire,Meadowsshire,08-01-2025 15:19,09-01-2025 05:19,16-01-2025 11:09
33c5f09d-1153-40b6-b3d5-d1b8ec07dfe9,a7d0622d-c5d2-47a5-8651-81314da1c2ec,Hatchback,Chrismouth,Chrismouth,01-02-2025 06:29,01-02-2025 20:29,20-01-2025 17:10
82ca2ab9-78ae-4842-9c8a-94e7e5b5ef93,21819f4e-b2e3-418f-bb96-172a9bacbdc3,SUV,Collinsbury,Collinsbury,16-02-2025 02:37,16-02-2025 21:37,28-12-2024 00:15
94893873-f031-4b54-ae8f-f98f9b721c02,1a9012a8-a038-4d8b-80c2-3ac31176453c,Van,South Wendyhaven,South Wendyhaven,26-02-2025 13:12,26-02-2025 17:12,10-12-2024 10:57
74376ba5-19bf-4a47-9637-d24519c102bf,588fcb29-42cf-444c-909b-e17841ec1d35,Hatchback,Port Chelsea,Port Chelsea,11-02-2025 15:51,11-02-2025 20:51,28-12-2024 01:18
65766374-7056-4ef7-bbde-f23248a4d3fd,9ccaee88-f998-412b-b708-8fcb3c36a356,SUV,Jordanside,Jordanside,08-02-2025 17:57,09-02-2025 04:57,26-12-2024 20:35
956f34c7-053c-43ed-a286-cf81100f6a09,772e9e19-25aa-47c3-b6d8-5aeceb2e0760,Van,Hurleybury,Hurleybury,30-01-2025 07:45,30-01-2025 08:45,25-01-2025 14:24
91cbc5b2-9792-47a6-ac2e-6c07499be67f,f34a6f5d-a0ea-447a-8400-39f171b4490b,SUV,Annehaven,Annehaven,28-02-2025 01:30,28-02-2025 02:30,13-12-2024 22:43
2234a060-b172-441f-971b-0b88d68e0d8b,418065c2-4d03-443c-b875-db4ddc64f13f,SUV,Port Beth,Port Beth,28-01-2025 06:20,28-01-2025 11:20,07-01-2025 09:49
22930d75-e4af-4108-a47a-74e356c2f228,60849cac-bf7e-4675-a2ee-941136a982ba,SUV,Lake Carlaside,Lake Carlaside,24-01-2025 07:43,24-01-2025 09:43,28-12-2024 00:47
b7f37b7e-e542-4ebd-8194-8752342cbcc0,68e6ea56-488e-4f4c-8ac1-2220be1e7c0a,Van,South Michael,South Michael,22-02-2025 14:20,23-02-2025 02:20,02-12-2024 11:07
f3a13e4d-72f3-4654-89ab-e837eb0e81b3,d8f6195d-17e0-4858-891e-480c4e4d223b,Sedan,New Ashley,New Ashley,30-01-2025 14:25,30-01-2025 23:25,13-12-2024 12:17
4a8618e8-7c78-4353-ac10-750db8fe37eb,a988788a-ef18-4e75-9383-bfbf27e5fbcb,Hatchback,Juliehaven,Juliehaven,07-02-2025 15:02,08-02-2025 05:02,29-01-2025 07:14
e6da832c-ee2d-4e96-9f11-fb0dbf6a577b,16c50097-fb8d-49b0-9aba-a08276c04462,SUV,Adkinsfort,Adkinsfort,01-01-2025 22:13,02-01-2025 08:13,11-12-2024 16:55
6fdac402-12f3-4d19-b5a1-f13a45516b28,670f5d38-b60e-43d1-84a1-16b7fec145de,Van,Mclaughlinside,Mclaughlinside,15-01-2025 10:14,16-01-2025 05:14,04-12-2024 17:29
cda7d1d8-f08b-46f8-babd-c92550cde2ae,b0cc5a37-6055-4ba8-8c84-dd53abdc5174,Van,Maryhaven,Maryhaven,27-01-2025 20:57,28-01-2025 14:57,23-01-2025 05:54
f40d4ce3-0840-4a35-8854-7d9b7864efe9,19fc99fc-3cda-4f79-8067-4f54d7353ac0,Sedan,New Christopherside,New Christopherside,12-01-2025 06:35,13-01-2025 01:35,11-01-2025 20:36
bd9569b2-2590-4690-9184-50f59607aa77,69ec40b0-fc68-4223-af91-90f71151e793,SUV,Lake Russell,Lake Russell,04-01-2025 01:13,04-01-2025 11:13,25-01-2025 03:48
2dbbd260-94ba-4764-b8e3-727221552d4e,c60ed875-4755-437f-922e-b250aa804a29,Van,Port Michael,Port Michael,29-01-2025 08:59,29-01-2025 14:59,12-01-2025 01:56
d6f23ea0-78c6-42cb-8363-3b06b8d48070,a096387c-d7f1-4e97-8f60-1d409cc7fc19,Van,Lake Douglasshire,Lake Douglasshire,25-01-2025 06:25,26-01-2025 02:25,12-12-2024 12:19
e3aed59c-a723-4274-94b5-c2dafc9a631e,173c755a-293c-4011-9219-38a1d2f609bb,Van,Robertsfort,Robertsfort,10-01-2025 11:44,10-01-2025 16:44,11-12-2024 21:02
45f22cfe-ef73-4941-be4a-23fbecaa4803,2add3364-52e6-43e0-8a5c-ff21c2501079,SUV,North Jacquelinehaven,North Jacquelinehaven,07-01-2025 05:41,07-01-2025 09:41,21-12-2024 16:27
b7b4a004-7f72-4f9f-a0bf-16c912736646,d08d83b9-5819-4310-a244-892021be44a9,Hatchback,Jasonburgh,Jasonburgh,06-02-2025 16:14,07-02-2025 12:14,21-01-2025 03:22
db50cf04-4d6e-4e96-a008-f67a387b39ab,3d750696-e775-4f48-b794-e39734804b94,Van,Andrewmouth,Andrewmouth,15-02-2025 19:35,15-02-2025 22:35,08-01-2025 13:46
cf01147a-f5e9-4be5-9505-d2d029fd7334,21645fad-b445-4788-b1f9-de01a306c429,SUV,Malloryton,Malloryton,02-01-2025 05:50,02-01-2025 11:50,30-12-2024 17:24
131cfd4d-58fa-4cdb-84a7-f94954a10080,457a3bb7-2a2e-4ca9-80b9-ab27a2f0ea41,SUV,Port Amyburgh,Port Amyburgh,21-02-2025 13:14,22-02-2025 00:14,08-01-2025 07:00
55c0056a-1924-4099-8c4b-d93d16f9af4b,085eb965-6c96-4210-982a-b2aef689bf4a,Sedan,Benderhaven,Benderhaven,01-02-2025 00:43,01-02-2025 03:43,24-01-2025 13:05
00fbabbc-a9a9-41c7-834e-ed8b250c31f7,25e98a0a-74b6-4a11-9893-f8fc96ef013a,Sedan,Lake Kristine,Lake Kristine,03-01-2025 21:49,04-01-2025 16:49,29-12-2024 06:42
ce693bc5-946a-49ec-8735-0991e4503cb0,e9c72eba-07f3-4631-a2bf-70fe267b6f0a,Sedan,Marissamouth,Marissamouth,16-01-2025 06:02,16-01-2025 18:02,10-12-2024 11:39
0f197668-6123-4b93-838c-1ac3200b510c,94922f7e-0374-40f9-b6e1-49a7f7cb44be,Van,Claytonland,Claytonland,09-01-2025 22:22,10-01-2025 06:22,13-12-2024 15:00
729984de-bd56-4eb0-8ffe-8303828c78dd,72596b20-9ba7-478b-9e54-0b850d3f7814,SUV,New Lauraton,New Lauraton,26-02-2025 22:59,27-02-2025 16:59,23-12-2024 04:24
4735912f-fb0e-414e-9739-cbf971361621,08526617-8262-4b41-befe-dcc8c0448e5e,Hatchback,New Rebeccamouth,New Rebeccamouth,16-01-2025 22:29,17-01-2025 07:29,09-12-2024 04:59
83f9d406-c2ca-4e88-b050-74c23f6f616d,192b472c-1351-43c9-9e5f-60ca50d26bdf,SUV,South Jessica,South Jessica,24-02-2025 13:12,25-02-2025 12:12,23-12-2024 00:46
e77adf4a-41d0-4e74-ba7a-688a5421e43c,6ccf300f-51e9-4144-a95a-51ed96ea1239,Van,Lake Valeriemouth,Lake Valeriemouth,04-02-2025 05:37,05-02-2025 00:37,05-12-2024 09:27
4eea76be-5e4d-4fe0-aeed-1331c5a21850,12526cf3-32f6-4f9e-9468-129045241dc6,Van,Hurststad,Hurststad,06-01-2025 22:25,07-01-2025 05:25,09-01-2025 14:43
e81a5df5-c1b5-42fb-a9d8-b4581335777c,f72d9183-4bb9-4203-a8b8-cee4a10977c6,SUV,North Franciscoton,North Franciscoton,03-01-2025 04:59,03-01-2025 15:59,26-01-2025 12:15
e1c72b87-22a8-4586-abcf-00f7bcff4622,d2a60504-196d-4c3e-aa47-24bf7916fbe0,Van,Douglasmouth,Douglasmouth,05-02-2025 04:08,05-02-2025 07:08,17-12-2024 19:20
4e7d577f-3b41-4d83-b882-8388818d9c1d,d307c00f-9ab4-4e1c-9a6c-341197011730,Sedan,South Stevenshire,South Stevenshire,19-02-2025 13:42,20-02-2025 03:42,05-01-2025 00:53
054c7499-dc70-484e-b5ae-27c5672e0068,1263e0ca-536e-4435-9b95-9d787e30b1f3,SUV,Smithview,Smithview,16-01-2025 12:40,16-01-2025 18:40,17-12-2024 08:45
45747cdd-bc9f-48a6-8eb2-b8b685fa6cca,32d3212a-6b31-4332-8429-c2f60bf4b22c,SUV,Evansside,Evansside,14-01-2025 02:58,14-01-2025 14:58,09-12-2024 20:46
f6a6ae21-4cf9-4744-b90d-a3587b4479f3,48286bbd-deb6-4547-9963-5b9445131691,SUV,East Jacob,East Jacob,05-02-2025 22:06,06-02-2025 03:06,24-01-2025 02:16
374ae19f-2ce9-43c8-93ec-b81ee3fcbfeb,91fbda83-ea51-4834-8422-1ffeacd557ed,Van,East Kristine,East Kristine,01-01-2025 01:12,02-01-2025 01:12,22-01-2025 07:54
9235f8ad-6156-427a-b69c-faed025c820d,d1e907b0-1f26-47fd-88f5-0f9a472a8156,Sedan,East William,East William,04-02-2025 11:25,05-02-2025 09:25,07-01-2025 15:00
e3fcfb8e-e476-4928-a16c-d4cb03e5aa5f,bda0be05-f62b-4e9e-b019-e2d69691a0ec,Hatchback,New Lee,New Lee,21-02-2025 09:34,21-02-2025 20:34,07-01-2025 01:46
9fc45256-4d67-47e8-bc18-52340ea0dae8,616605c8-5912-44da-8ec7-ff07238aea17,Sedan,Bradleyside,Bradleyside,07-02-2025 13:19,08-02-2025 01:19,16-01-2025 19:28
123681f6-ebd8-4136-8d90-784df894f11d,105bf5cf-f7cb-4f50-9074-1509df6df847,Van,Greenstad,Greenstad,15-01-2025 17:00,16-01-2025 06:00,02-12-2024 12:25
e757a87b-37a0-40f9-af69-b24ae743f4e6,7f8f3f2f-3b91-4975-8a50-41506aa949e0,SUV,North Connorbury,North Connorbury,11-01-2025 23:54,12-01-2025 02:54,06-01-2025 22:22
f86266f6-c9d3-4849-80dc-9e098665b084,b1cd2a6b-7e50-464f-b351-1a08054c7cce,Van,Simmonshaven,Simmonshaven,21-02-2025 11:20,21-02-2025 21:20,18-12-2024 14:28
1e04c9fe-f022-4718-b528-213623c3940d,7fe5b7c9-8a4e-4350-b5dd-53a95a350496,SUV,Fergusonmouth,Fergusonmouth,13-02-2025 23:08,14-02-2025 09:08,20-01-2025 08:40
68b3c7e3-08fd-4de5-af9e-fa8b5f3972ba,a919b667-96bb-480a-9a6b-15f7704b628c,Sedan,Lake Cody,Lake Cody,02-02-2025 04:25,02-02-2025 13:25,19-12-2024 03:50
aa872fd5-949f-40be-a3ce-1632bc3e5618,d24ddcac-759c-455f-ae01-27a8382f4c7d,Van,Finleybury,Finleybury,12-02-2025 14:54,13-02-2025 05:54,10-01-2025 01:57
d892dde2-83c3-4827-a74e-6d1188b4ed53,bd17db64-e30e-442f-ba0f-d31f4042d0e6,Hatchback,South Adammouth,South Adammouth,12-02-2025 11:27,12-02-2025 19:27,12-12-2024 01:44
f7c4dbc8-8938-4ccb-bb51-07e3114783ff,a44d0e85-a6cf-4007-ab9e-8cd96c4547df,SUV,Lake Jenniferborough,Lake Jenniferborough,28-02-2025 10:04,28-02-2025 21:04,26-12-2024 00:31
402b5b25-1ed1-47dd-8cae-8d988183bf1a,0673736a-a68e-4c9a-9060-1377d42c0aa0,Van,Davisborough,Davisborough,07-02-2025 07:45,08-02-2025 06:45,20-01-2025 09:22
4e6a3b1d-0932-479d-84c5-b31d74167733,e5248429-e546-411f-8a3b-0a702f95d10a,Sedan,West Angelaton,West Angelaton,30-01-2025 12:45,31-01-2025 08:45,09-12-2024 05:36
658e2f78-e789-4055-a465-a4b4360ee3cc,868ae6bf-89bc-4220-9da2-47fd784ab4aa,SUV,North Emily,North Emily,09-02-2025 06:10,10-02-2025 02:10,28-12-2024 21:51
d49597b3-4877-4811-9a74-676d0bb82cc6,0632b30c-3e0d-4d97-8bbc-d0a144d8d29e,SUV,Kirkland,Kirkland,23-01-2025 01:52,23-01-2025 04:52,08-01-2025 02:58
9a52f2ef-d627-4547-aefb-96625a791f48,aad0f767-9584-4306-aea1-5faeb82cf3dd,Hatchback,West Deannaberg,West Deannaberg,24-02-2025 04:04,24-02-2025 21:04,09-12-2024 13:10
a79be859-8f5d-43ee-8f54-b35e966cf7fb,a09116f8-f807-4705-9b9a-c9c575e984b7,Van,Curtismouth,Curtismouth,05-02-2025 14:26,06-02-2025 13:26,05-01-2025 06:30
5c801642-e4e8-4b9d-984e-638879da3f31,2f0b69b7-c87c-4031-935b-c1200d2774f0,Sedan,East Stephanie,East Stephanie,10-01-2025 13:13,10-01-2025 15:13,05-12-2024 13:31
c5c253e7-5c1d-47d1-a7e9-341341bca2b3,9b47348a-0142-46f5-b004-177e35ecc44a,Hatchback,Port Krystal,Port Krystal,04-01-2025 01:27,04-01-2025 21:27,26-12-2024 19:23
09f4cbb5-15b6-4c58-921a-d04f3eca9eb6,9aeb4f3f-ede8-4bc8-8152-b14040d2b353,Van,South Michael,South Michael,03-01-2025 08:29,04-01-2025 00:29,27-12-2024 10:39
7e1b3eff-f645-4f50-b101-94d074d0776b,738ae6de-d144-4e0e-9f76-d44a996741d7,SUV,Port Roger,Port Roger,05-01-2025 22:58,06-01-2025 12:58,15-01-2025 19:51
23d009cc-0a6e-46b8-bdc3-56693f6993d3,cc9a1864-4c86-4250-80b2-43edef18acfd,Sedan,West Troyside,West Troyside,12-02-2025 05:11,13-02-2025 05:11,09-12-2024 12:03
0f4b706c-e400-4128-9c34-8c421970c7f6,016f755a-73c7-4a86-a766-62b65b1432ba,Sedan,Coreymouth,Coreymouth,25-02-2025 13:52,26-02-2025 01:52,26-12-2024 10:39
c80d1f30-07e8-49dd-bd84-8d87134fbf5c,46d57ed8-abdb-4c8a-aa6b-0209d473dded,Van,Walkerfort,Walkerfort,23-02-2025 11:59,24-02-2025 09:59,24-01-2025 08:41
837736e2-fd50-490f-8bb8-126afcee6a99,e49a9431-7fc0-4fbc-84a8-5e268b84487b,Hatchback,Chandlerbury,Chandlerbury,09-02-2025 10:20,09-02-2025 22:20,22-01-2025 23:51
ea4d1ad8-da7a-4932-8416-718d8c60eec1,eb7006ce-6869-4e29-8879-80cf6357ee6d,SUV,South Victoriaton,South Victoriaton,26-01-2025 18:18,27-01-2025 16:18,26-01-2025 02:53
09d0b7d3-f623-4494-a621-d0853b23a1b8,85a1506a-6840-4875-85c0-9d57718b90a6,Hatchback,Andrewborough,Andrewborough,17-01-2025 04:23,17-01-2025 21:23,23-01-2025 05:37
379044e1-9722-4a8b-a454-d94aa44c8447,4bfbcd31-3414-45c1-947c-d6b7de8f4e66,Hatchback,Millerchester,Millerchester,18-01-2025 01:33,18-01-2025 09:33,29-01-2025 10:05
b1d41a09-2eae-4e78-844a-8265cffa94d6,178689fc-c319-4faa-a977-ed11e3aa1ed7,Van,West Emmabury,West Emmabury,03-01-2025 08:31,04-01-2025 00:31,10-12-2024 12:39
c6ea8914-80e4-4958-8ac6-79a1390e1acc,a3116537-4471-486f-bbc5-0c88ee4b6a75,Sedan,Danielchester,Danielchester,13-01-2025 00:42,13-01-2025 02:42,15-12-2024 21:08
9d41ae14-8150-4270-91cb-8e59a1470d3d,78f9141e-6a9b-43d1-8775-6391b2246569,SUV,South Jerryville,South Jerryville,18-01-2025 08:34,18-01-2025 09:34,18-01-2025 15:36
0baad82e-e0c6-45b6-8fa8-60f8465f12dd,36e14922-341c-4e1a-9091-79a9a8ef40af,Hatchback,Stephaniebury,Stephaniebury,30-01-2025 12:04,31-01-2025 10:04,22-12-2024 13:12
396e571c-fc29-4d5c-8d2b-182f525c17c0,fd84cabe-d399-4cc6-bee4-9227978a1c90,Hatchback,East Carolyn,East Carolyn,29-01-2025 19:26,30-01-2025 12:26,09-12-2024 09:54
1ff929ed-20ef-401e-b17e-c74905234613,55b56dcd-93a5-4d9d-946f-02e289fdc3c2,Hatchback,Lake Lisa,Lake Lisa,02-02-2025 11:53,02-02-2025 21:53,10-01-2025 03:06
b4d3375b-a697-4b29-bbc7-d58b35289cb1,4133f150-7bf8-4ca5-836e-67d45f64f066,Van,Port Courtney,Port Courtney,09-01-2025 02:57,09-01-2025 05:57,14-01-2025 09:56
262801b3-a382-4f1f-b177-73970e10f817,a26da369-efaa-4bc3-b2ad-65e6b9185c83,Van,Clineburgh,Clineburgh,03-02-2025 11:01,04-02-2025 07:01,08-01-2025 14:34
ab026f51-9558-4cc7-8082-0fe008ffba93,8927e816-db46-4663-ba9f-03796f9dacea,Hatchback,West Michael,West Michael,09-01-2025 14:12,10-01-2025 11:12,02-12-2024 22:15
